Lat,Lng,"TOTAL LOSS","PERCENTAGE LOSS",Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source,"ACS Economics/Number of households/Total/Value","ACS Economics/Number of households/Total/Margin of error","ACS Economics/Median household income/Total/Value","ACS Economics/Median household income/Total/Margin of error","ACS Economics/Household income/Less than $10,000/Value","ACS Economics/Household income/Less than $10,000/Margin of error","ACS Economics/Household income/Less than $10,000/Percentage","ACS Economics/Household income/$10,000 to $14,999/Value","ACS Economics/Household income/$10,000 to $14,999/Margin of error","ACS Economics/Household income/$10,000 to $14,999/Percentage","ACS Economics/Household income/$15,000 to $19,999/Value","ACS Economics/Household income/$15,000 to $19,999/Margin of error","ACS Economics/Household income/$15,000 to $19,999/Percentage","ACS Economics/Household income/$20,000 to $24,999/Value","ACS Economics/Household income/$20,000 to $24,999/Margin of error","ACS Economics/Household income/$20,000 to $24,999/Percentage","ACS Economics/Household income/$25,000 to $29,999/Value","ACS Economics/Household income/$25,000 to $29,999/Margin of error","ACS Economics/Household income/$25,000 to $29,999/Percentage","ACS Economics/Household income/$30,000 to $34,999/Value","ACS Economics/Household income/$30,000 to $34,999/Margin of error","ACS Economics/Household income/$30,000 to $34,999/Percentage","ACS Economics/Household income/$35,000 to $39,999/Value","ACS Economics/Household income/$35,000 to $39,999/Margin of error","ACS Economics/Household income/$35,000 to $39,999/Percentage","ACS Economics/Household income/$40,000 to $44,999/Value","ACS Economics/Household income/$40,000 to $44,999/Margin of error","ACS Economics/Household income/$40,000 to $44,999/Percentage","ACS Economics/Household income/$45,000 to $49,999/Value","ACS Economics/Household income/$45,000 to $49,999/Margin of error","ACS Economics/Household income/$45,000 to $49,999/Percentage","ACS Economics/Household income/$50,000 to $59,999/Value","ACS Economics/Household income/$50,000 to $59,999/Margin of error","ACS Economics/Household income/$50,000 to $59,999/Percentage","ACS Economics/Household income/$60,000 to $74,999/Value","ACS Economics/Household income/$60,000 to $74,999/Margin of error","ACS Economics/Household income/$60,000 to $74,999/Percentage","ACS Economics/Household income/$75,000 to $99,999/Value","ACS Economics/Household income/$75,000 to $99,999/Margin of error","ACS Economics/Household income/$75,000 to $99,999/Percentage","ACS Economics/Household income/$100,000 to $124,999/Value","ACS Economics/Household income/$100,000 to $124,999/Margin of error","ACS Economics/Household income/$100,000 to $124,999/Percentage","ACS Economics/Household income/$125,000 to $149,999/Value","ACS Economics/Household income/$125,000 to $149,999/Margin of error","ACS Economics/Household income/$125,000 to $149,999/Percentage","ACS Economics/Household income/$150,000 to $199,999/Value","ACS Economics/Household income/$150,000 to $199,999/Margin of error","ACS Economics/Household income/$150,000 to $199,999/Percentage","ACS Economics/Household income/$200,000 or more/Value","ACS Economics/Household income/$200,000 or more/Margin of error","ACS Economics/Household income/$200,000 or more/Percentage","Census Year","State FIPS","County FIPS","Place Name","Place FIPS","Census Tract Code","Census Block Code","Census Block Group","Full FIPS (block)","Full FIPS (tract)","Metro/Micro Statistical Area Name","Metro/Micro Statistical Area Code","Metro/Micro Statistical Area Type","Combined Statistical Area Name","Combined Statistical Area Code","Metropolitan Division Area Name","Metropolitan Division Area Code"
32.6581478,-96.7695003,45000,41.67,32.658145,-96.769552,1,rooftop,6531,"Leaning Oaks St",,,Dallas,TX,"Dallas County",75241,US,Dallas,420,127,45389,19685,26,35,0.062,30,41,0.071,13,26,0.031,45,53,0.107,33,54,0.079,21,37,0.05,13,22,0.031,22,29,0.052,76,58,0.181,0,14,0,42,59,0.1,13,26,0.031,71,101,0.169,0,14,0,0,14,0,15,25,0.036,2021,48,48113,Dallas,4819000,016711,1029,1,481130167111029,48113016711,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7493627,-96.7619286,2000,1.59,32.749389,-96.761859,1,rooftop,1717,"Elsie Faye Heggins St",,,Dallas,TX,"Dallas County",75215,US,Dallas,186,53,38229,16515,20,22,0.108,19,21,0.102,17,19,0.091,18,30,0.097,0,14,0,11,14,0.059,25,36,0.134,22,21,0.118,14,14,0.075,15,24,0.081,15,24,0.081,5,10,0.027,5,7,0.027,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,004000,1057,1,481130209001057,48113020900,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8157801,-96.777735,6000,1.44,32.815908,-96.777701,1,rooftop,2314,"Madera St",,,Dallas,TX,"Dallas County",75206,US,Dallas,422,82,107717,19997,10,14,0.024,12,13,0.028,16,21,0.038,0,14,0,5,8,0.012,30,37,0.071,6,10,0.014,6,10,0.014,0,14,0,15,16,0.036,71,35,0.168,29,23,0.069,65,36,0.154,38,31,0.09,28,23,0.066,91,40,0.216,2021,48,48113,Dallas,4819000,001002,2003,2,481130010022003,48113001002,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7050515,-96.8969891,255000,2.55,32.704286,-96.896641,0.99,rooftop,4542,"W Kiest Blvd",,,Dallas,TX,"Dallas County",75236,US,Dallas,369,197,31690,5179,19,31,0.051,0,14,0,27,39,0.073,60,65,0.163,19,29,0.051,150,138,0.407,0,14,0,0,14,0,0,14,0,26,45,0.07,0,14,0,68,113,0.184,0,14,0,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,010807,1012,1,481130108071012,48113010807,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7293854,-96.889578,20000,12.9,32.729406,-96.889576,1,rooftop,4229,"Glenhaven Blvd",,,Dallas,TX,"Dallas County",75211,US,Dallas,637,117,40352,13099,28,42,0.044,27,34,0.042,25,25,0.039,34,36,0.053,91,80,0.143,84,62,0.132,25,31,0.039,44,46,0.069,23,36,0.036,46,43,0.072,94,63,0.148,62,36,0.097,0,14,0,33,44,0.052,12,18,0.019,9,15,0.014,2021,48,48113,Dallas,4819000,006501,2023,2,481130065012023,48113006501,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.6917161,-96.8008772,25000,32.47,32.691793,-96.80093,1,rooftop,1611,"Mentor Ave",,,Dallas,TX,"Dallas County",75216,US,Dallas,689,147,40881,7725,94,60,0.136,26,32,0.038,18,25,0.026,46,55,0.067,30,35,0.044,40,41,0.058,69,73,0.1,95,85,0.138,0,14,0,123,92,0.179,77,47,0.112,71,64,0.103,0,14,0,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,005700,1005,1,481130057001005,48113005700,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7708984,-96.7850326,200,0.13,32.770895,-96.784977,1,rooftop,1812,"Hickory St",,,Dallas,TX,"Dallas County",75215,US,Dallas,1017,209,54107,19986,62,50,0.061,0,14,0,59,73,0.058,0,14,0,73,78,0.072,18,28,0.018,33,37,0.032,182,112,0.179,59,73,0.058,76,55,0.075,142,138,0.14,110,90,0.108,117,73,0.115,0,14,0,86,54,0.085,0,14,0,2021,48,48113,Dallas,4819000,020402,2042,2,481130204022042,48113020402,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.864142,-96.8797552,2000,45.25,32.86436,-96.879829,1,rooftop,10333,"Denton Dr",,,Dallas,TX,"Dallas County",75220,US,Dallas,790,115,46214,3973,54,48,0.068,43,36,0.054,24,35,0.03,45,43,0.057,25,29,0.032,44,48,0.056,41,39,0.052,85,62,0.108,94,53,0.119,43,50,0.054,99,64,0.125,78,67,0.099,47,50,0.059,68,71,0.086,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,009900,3091,3,481130099003091,48113009900,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7749545,-96.7431992,2000,3.7,32.774983,-96.743137,1,rooftop,2808,"Le Clerc Ave",,,Dallas,TX,"Dallas County",75210,US,Dallas,156,73,27857,24041,48,49,0.308,8,15,0.051,17,18,0.109,0,14,0,35,51,0.224,0,14,0,13,23,0.083,12,19,0.077,5,11,0.032,0,14,0,0,14,0,18,29,0.115,0,14,0,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,002701,1018,1,481130027031018,48113002703,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7927455,-96.7600011,15000,75,32.792758,-96.759992,1,rooftop,4912,"Terry St",,,Dallas,TX,"Dallas County",75223,US,Dallas,354,97,57500,30299,28,44,0.079,9,15,0.025,4,10,0.011,24,40,0.068,26,42,0.073,34,43,0.096,9,14,0.025,9,14,0.025,0,14,0,46,41,0.13,13,15,0.037,93,68,0.263,53,45,0.15,0,14,0,6,10,0.017,0,14,0,2021,48,48113,Dallas,4819000,002400,2021,2,481130024002021,48113002400,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7326923,-96.872399,50,10,32.732778,-96.872336,1,rooftop,3117,"Emmett St",,,Dallas,TX,"Dallas County",75211,US,Dallas,506,85,58864,24229,10,17,0.02,60,49,0.119,0,14,0,57,52,0.113,10,17,0.02,11,17,0.022,48,47,0.095,11,17,0.022,29,35,0.057,22,24,0.043,68,57,0.134,84,60,0.166,18,18,0.036,39,39,0.077,0,14,0,39,37,0.077,2021,48,48113,Dallas,4819000,006402,2004,2,481130064022004,48113006402,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
33.0108208,-96.7958074,350,0.01,33.010654,-96.794919,0.99,rooftop,19310,"Preston Rd",,,Dallas,TX,"Collin County",75252,US,Plano,463,93,161023,55978,0,14,0,31,38,0.067,0,14,0,14,24,0.03,0,14,0,0,14,0,0,14,0,10,18,0.022,15,25,0.032,0,14,0,24,27,0.052,83,48,0.179,16,26,0.035,20,25,0.043,128,71,0.276,122,65,0.263,2021,48,48085,Dallas,4819000,031709,2001,2,480850317092001,48085031709,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8119545,-96.7320518,500,0.71,32.812052,-96.732115,1,rooftop,2201,"Tucker St",,,Dallas,TX,"Dallas County",75214,US,Dallas,626,119,104875,54468,19,17,0.03,9,14,0.014,17,25,0.027,10,15,0.016,9,15,0.014,15,23,0.024,0,14,0,0,14,0,0,14,0,52,37,0.083,43,49,0.069,120,84,0.192,47,45,0.075,0,14,0,111,49,0.177,174,69,0.278,2021,48,48113,Dallas,4819000,000100,2000,2,481130001002000,48113000100,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7671203,-96.7028144,75,1.47,32.767177,-96.702787,1,rooftop,6803,"Hollis Ave",,,Dallas,TX,"Dallas County",75227,US,Dallas,342,132,36810,25800,33,52,0.096,14,24,0.041,36,56,0.105,67,71,0.196,0,14,0,0,14,0,29,33,0.085,31,35,0.091,0,14,0,51,68,0.149,12,20,0.035,50,69,0.146,19,29,0.056,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,008401,1027,1,481130084011027,48113008401,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8882326,-96.7675035,150000,21.43,32.888183,-96.767543,1,rooftop,8065,"Meadow Rd",,,Dallas,TX,"Dallas County",75231,US,Dallas,279,55,43385,4628,16,13,0.057,10,17,0.036,21,20,0.075,6,8,0.022,38,28,0.136,0,14,0,10,17,0.036,54,35,0.194,44,37,0.158,32,35,0.115,0,14,0,27,20,0.097,16,16,0.057,0,14,0,5,7,0.018,0,14,0,2021,48,48113,Dallas,4819000,007823,1010,1,481130078231010,48113007823,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8409068,-96.6718949,300,0.23,32.840866,-96.671865,1,rooftop,2402,"Winthrop Dr",,,Dallas,TX,"Dallas County",75228,US,Dallas,371,77,34850,16005,7,10,0.019,7,10,0.019,5,9,0.013,36,29,0.097,30,31,0.081,102,60,0.275,11,13,0.03,19,16,0.051,38,40,0.102,19,17,0.051,36,29,0.097,44,48,0.119,12,20,0.032,5,8,0.013,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,012702,1011,1,481130127021011,48113012702,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7570936,-96.7757375,45000,69.23,32.757151,-96.775784,1,rooftop,1405,"Lenway St",,,Dallas,TX,"Dallas County",75215,US,Dallas,187,56,26484,13460,56,36,0.299,0,14,0,0,14,0,28,29,0.15,16,25,0.086,12,13,0.064,17,26,0.091,20,26,0.107,8,13,0.043,0,14,0,27,26,0.144,3,5,0.016,0,14,0,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,003400,2087,2,481130209002087,48113020900,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.6872129,-96.7275738,500,0.01,32.689744,-96.728783,0.95,rooftop,5325,"Simpson Stuart Rd",,,Dallas,TX,"Dallas County",75241,US,Dallas,331,130,20649,14828,82,74,0.248,47,58,0.142,23,26,0.069,52,70,0.157,19,23,0.057,0,14,0,0,14,0,0,14,0,0,14,0,57,71,0.172,41,39,0.124,0,14,0,0,14,0,10,16,0.03,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,020200,2021,2,481130202002021,48113020200,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7010133,-96.7924133,50,10,32.700997,-96.792434,1,rooftop,4115,"Ball St",,,Dallas,TX,"Dallas County",75216,US,Dallas,633,116,30032,10435,92,67,0.145,65,60,0.103,102,66,0.161,26,19,0.041,31,30,0.049,39,40,0.062,58,45,0.092,57,49,0.09,0,14,0,41,39,0.065,33,40,0.052,17,19,0.027,72,44,0.114,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,008703,2014,2,481130087032014,48113008703,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7487136,-96.8253408,46000,15.33,32.748729,-96.825222,1,rooftop,409,"N Zang Blvd",,,Dallas,TX,"Dallas County",75208,US,Dallas,219,67,45268,21364,21,24,0.096,5,9,0.023,0,14,0,22,31,0.1,13,20,0.059,34,30,0.155,0,14,0,13,20,0.059,14,23,0.064,9,14,0.041,29,24,0.132,36,27,0.164,0,14,0,7,10,0.032,16,25,0.073,0,14,0,2021,48,48113,Dallas,4819000,004700,2008,2,481130047002008,48113004700,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.9123163,-96.8032959,16000,2.76,32.912334,-96.803289,1,rooftop,12007,"DE Or Dr",,,Dallas,TX,"Dallas County",75230,US,Dallas,495,109,226417,93737,0,14,0,0,14,0,0,14,0,0,14,0,14,22,0.028,0,14,0,0,14,0,16,26,0.032,0,14,0,13,20,0.026,0,14,0,34,39,0.069,15,24,0.03,75,54,0.152,72,67,0.145,256,102,0.517,2021,48,48113,Dallas,4819000,013201,2005,2,481130132012005,48113013201,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.697648,-96.8436218,500,0.02,32.698067,-96.844171,0.99,rooftop,3790,"Cripple Creek Dr",,,Dallas,TX,"Dallas County",75224,US,Dallas,855,124,33920,11889,191,101,0.223,0,14,0,119,83,0.139,65,64,0.076,10,15,0.012,52,49,0.061,95,70,0.111,21,35,0.025,44,50,0.051,68,62,0.08,32,38,0.037,46,47,0.054,68,58,0.08,11,17,0.013,25,26,0.029,8,13,0.009,2021,48,48113,Dallas,4819000,006100,1010,1,481130061001010,48113006100,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.6855026,-96.6496351,35000,50.72,32.685288,-96.649225,0.99,rooftop,10040,"Brierwood Ln",,,Dallas,TX,"Dallas County",75217,US,Dallas,718,145,60566,4698,0,14,0,8,12,0.011,36,33,0.05,53,50,0.074,0,14,0,26,27,0.036,10,18,0.014,14,21,0.019,49,45,0.068,151,91,0.21,172,94,0.24,104,55,0.145,57,59,0.079,11,14,0.015,0,14,0,27,42,0.038,2021,48,48113,Dallas,4819000,011604,2019,2,481130116042019,48113011604,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.9224108,-96.8356799,2000,0.44,32.922395,-96.835683,1,rooftop,4323,"Harvest Hill Rd",,,Dallas,TX,"Dallas County",75244,US,Dallas,957,114,108902,29831,19,21,0.02,0,14,0,22,22,0.023,25,35,0.026,24,38,0.025,49,42,0.051,19,24,0.02,36,48,0.038,45,48,0.047,57,43,0.06,44,33,0.046,75,39,0.078,96,54,0.1,40,36,0.042,110,59,0.115,296,80,0.309,2021,48,48113,Dallas,4819000,009603,2018,2,481130096032018,48113009603,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.6873075,-96.7877999,1000,0.7,32.68743,-96.788007,1,rooftop,2177,"E Ledbetter Dr",,,Dallas,TX,"Dallas County",75216,US,Dallas,388,146,24076,3280,33,31,0.085,0,14,0,43,39,0.111,135,124,0.348,86,71,0.222,12,19,0.031,0,14,0,0,14,0,8,16,0.021,9,15,0.023,16,20,0.041,29,49,0.075,17,20,0.044,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,008704,1004,1,481130087041004,48113008704,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8432693,-96.6727708,6500,41.94,32.843242,-96.672749,1,rooftop,10704,"Joaquin Dr",,,Dallas,TX,"Dallas County",75228,US,Dallas,684,134,20694,7301,193,97,0.282,105,78,0.154,34,35,0.05,66,64,0.096,23,36,0.034,54,41,0.079,0,14,0,26,42,0.038,27,27,0.039,32,31,0.047,106,57,0.155,10,16,0.015,0,14,0,0,14,0,0,14,0,8,14,0.012,2021,48,48113,Dallas,4819000,012701,2007,2,481130127012007,48113012701,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8521555,-96.6731047,15000,19.54,32.852202,-96.673031,1,rooftop,2220,"Housley Dr",,,Dallas,TX,"Dallas County",75228,US,Dallas,604,118,59625,17897,31,30,0.051,0,14,0,86,70,0.142,0,14,0,44,48,0.073,5,8,0.008,23,24,0.038,56,56,0.093,23,30,0.038,40,43,0.066,101,50,0.167,98,74,0.162,40,31,0.066,57,69,0.094,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,012701,1015,1,481130127011015,48113012701,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8052747,-96.8624886,40500,1.85,32.805331,-96.862317,1,rooftop,4830,"Lakawana St",,,Dallas,TX,"Dallas County",75247,US,Dallas,888,135,33075,10041,67,52,0.075,64,63,0.072,235,108,0.265,20,26,0.023,38,35,0.043,87,73,0.098,66,64,0.074,65,66,0.073,10,14,0.011,60,60,0.068,60,51,0.068,35,53,0.039,35,37,0.039,13,22,0.015,0,14,0,33,54,0.037,2021,48,48113,Dallas,4819000,010003,2175,2,481130100032175,48113010003,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.9310558,-96.7792436,10500,2.12,32.931068,-96.779216,1,rooftop,13306,"Rolling Hills Ln",,,Dallas,TX,"Dallas County",75240,US,Dallas,378,106,120779,34883,0,14,0,0,14,0,6,10,0.016,7,10,0.019,22,38,0.058,0,14,0,42,42,0.111,24,27,0.063,13,15,0.034,0,14,0,35,40,0.093,14,16,0.037,68,71,0.18,65,55,0.172,47,36,0.124,35,36,0.093,2021,48,48113,Dallas,4819000,013610,2026,2,481130136102026,48113013610,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.6502919,-96.8340322,70000,46.67,32.650401,-96.834087,1,rooftop,675,"Shadyway Dr",,,Dallas,TX,"Dallas County",75232,US,Dallas,426,116,35446,7661,47,56,0.11,52,73,0.122,20,31,0.047,25,32,0.059,23,26,0.054,41,35,0.096,76,74,0.178,7,12,0.016,38,45,0.089,21,33,0.049,25,27,0.059,46,39,0.108,5,12,0.012,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,011104,1010,1,481130111041010,48113011104,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.6502919,-96.8340322,5000,5,32.650401,-96.834087,1,rooftop,675,"Shadyway Dr",,,Dallas,TX,"Dallas County",75232,US,Dallas,426,116,35446,7661,47,56,0.11,52,73,0.122,20,31,0.047,25,32,0.059,23,26,0.054,41,35,0.096,76,74,0.178,7,12,0.016,38,45,0.089,21,33,0.049,25,27,0.059,46,39,0.108,5,12,0.012,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,011104,1010,1,481130111041010,48113011104,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8081354,-96.7561948,28000,6.86,32.808139,-96.756176,1,rooftop,5910,"Junius St",,,Dallas,TX,"Dallas County",75214,US,Dallas,334,97,89464,59227,17,21,0.051,9,15,0.027,31,27,0.093,0,14,0,9,16,0.027,0,14,0,46,49,0.138,0,14,0,8,14,0.024,25,23,0.075,0,14,0,36,46,0.108,20,17,0.06,9,16,0.027,84,58,0.251,40,24,0.12,2021,48,48113,Dallas,4819000,001301,3001,3,481130013013001,48113001301,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8647889,-96.8723152,0,0,32.86457,-96.87193,0.99,rooftop,3137,"Storey Ln",,,Dallas,TX,"Dallas County",75220,US,Dallas,622,163,36218,10158,0,14,0,0,14,0,57,64,0.092,77,74,0.124,128,103,0.206,30,48,0.048,64,56,0.103,90,81,0.145,26,42,0.042,63,70,0.101,0,14,0,52,44,0.084,35,57,0.056,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,007204,1000,1,481130072041000,48113007204,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.9239486,-96.8114718,75000,62.5,32.92394,-96.810621,0.99,rooftop,12888,"Montfort Dr",,,Dallas,TX,"Dallas County",75230,US,Dallas,531,113,56359,25183,104,95,0.196,0,14,0,0,14,0,37,40,0.07,0,14,0,20,33,0.038,71,90,0.134,0,14,0,21,35,0.04,42,48,0.079,95,82,0.179,27,32,0.051,78,46,0.147,0,14,0,0,14,0,36,42,0.068,2021,48,48113,Dallas,4819000,009604,3008,3,481130096043008,48113009604,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.6923942,-96.8039639,14000,24.62,32.692285,-96.80388,1,rooftop,1406,"E Ann Arbor Ave",,,Dallas,TX,"Dallas County",75216,US,Dallas,238,83,28370,15802,38,46,0.16,34,29,0.143,28,31,0.118,11,20,0.046,23,34,0.097,10,17,0.042,11,17,0.046,10,17,0.042,0,14,0,32,30,0.134,15,24,0.063,10,16,0.042,0,14,0,10,16,0.042,6,13,0.025,0,14,0,2021,48,48113,Dallas,4819000,005901,2000,2,481130059012000,48113005901,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8479383,-96.6732302,7500,3.06,32.847952,-96.673194,1,rooftop,11123,"Joaquin Dr",,,Dallas,TX,"Dallas County",75228,US,Dallas,604,118,59625,17897,31,30,0.051,0,14,0,86,70,0.142,0,14,0,44,48,0.073,5,8,0.008,23,24,0.038,56,56,0.093,23,30,0.038,40,43,0.066,101,50,0.167,98,74,0.162,40,31,0.066,57,69,0.094,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,012701,3016,3,481130127013016,48113012701,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8088668,-96.8729168,100,0.03,32.8089,-96.872983,1,rooftop,616,"W Mockingbird Ln",,,Dallas,TX,"Dallas County",75247,US,Dallas,888,135,33075,10041,67,52,0.075,64,63,0.072,235,108,0.265,20,26,0.023,38,35,0.043,87,73,0.098,66,64,0.074,65,66,0.073,10,14,0.011,60,60,0.068,60,51,0.068,35,53,0.039,35,37,0.039,13,22,0.015,0,14,0,33,54,0.037,2021,48,48113,Dallas,4819000,010003,2110,2,481130100032110,48113010003,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7212418,-96.8785138,16000,0.12,32.721369,-96.879625,0.98,rooftop,2535,"Coombs Creek Dr",,,Dallas,TX,"Dallas County",75211,US,Dallas,260,62,74435,6430,5,7,0.019,5,8,0.019,21,23,0.081,6,9,0.023,4,6,0.015,5,8,0.019,14,20,0.054,12,18,0.046,10,11,0.038,4,6,0.015,51,33,0.196,62,41,0.238,27,30,0.104,29,30,0.112,5,8,0.019,0,14,0,2021,48,48113,Dallas,4819000,006502,2023,2,481130065022023,48113006502,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8055563,-96.7964102,20000,0.89,32.80549,-96.796397,1,rooftop,3521,"Oak Grove Ave",,,Dallas,TX,"Dallas County",75204,US,Dallas,2288,279,115585,9740,35,28,0.015,17,26,0.007,69,55,0.03,20,31,0.009,0,14,0,25,29,0.011,48,43,0.021,31,35,0.014,0,14,0,78,55,0.034,337,131,0.147,311,139,0.136,292,141,0.128,317,130,0.139,195,90,0.085,513,173,0.224,2021,48,48113,Dallas,4819000,000704,2003,2,481130007042003,48113000704,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
